narration_id, participant_id, video_id, narration_timestamp, start_timestamp, stop_timestamp, start_frame, stop_frame, narration, verb, verb_class, noun, noun_class, all_nouns, all_noun_classes
P04_120_298, P04, P04_120, 00:10:57.607, 00:10:57.05, 00:10:57.74, 32852, 32887, pick up knife, pick-up, 0, knife, 4, ['knife'], [4]
P04_120_299, P04, P04_120, 00:10:57.850, 00:10:57.65, 00:10:59.22, 32882, 32961, put knife in knife holder, put-in, 5, knife, 4, ['knife', 'holder:knife'], [4, 135]
P04_120_300, P04, P04_120, 00:11:00.100, 00:10:59.23, 00:11:00.42, 32961, 33021, pick up scissors, pick-up, 0, scissors, 79, ['scissors'], [79]
P04_120_301, P04, P04_120, 00:11:00.350, 00:11:00.40, 00:11:00.85, 33020, 33042, put scissors in drawer, put-in, 5, scissors, 79, ['scissors', 'drawer'], [79, 8]
P04_120_302, P04, P04_120, 00:11:02.600, 00:11:01.05, 00:11:03.20, 33052, 33160, pick up teaspoon, pick-up, 0, teaspoon, 1, ['teaspoon'], [1]
P04_120_303, P04, P04_120, 00:11:04.600, 00:11:03.03, 00:11:04.91, 33151, 33245, put teaspoon in drawer, put-in, 5, teaspoon, 1, ['teaspoon', 'drawer'], [1, 8]
P04_120_304, P04, P04_120, 00:11:06.101, 00:11:04.98, 00:11:06.16, 33249, 33308, pick up knife, pick-up, 0, knife, 4, ['knife'], [4]
P04_120_305, P04, P04_120, 00:11:06.603, 00:11:06.16, 00:11:07.56, 33308, 33378, put knife in knife holder, put-in, 5, knife, 4, ['knife', 'holder:knife'], [4, 135]
P04_120_306, P04, P04_120, 00:11:08.104, 00:11:07.75, 00:11:08.20, 33387, 33410, pick up fork, pick-up, 0, fork, 14, ['fork'], [14]
P04_120_307, P04, P04_120, 00:11:08.350, 00:11:08.26, 00:11:08.60, 33413, 33430, put fork in drawer, put-in, 5, fork, 14, ['fork', 'drawer'], [14, 8]
P04_120_308, P04, P04_120, 00:11:09.353, 00:11:08.93, 00:11:09.56, 33446, 33478, pick up teaspoon, pick-up, 0, teaspoon, 1, ['teaspoon'], [1]
P04_120_309, P04, P04_120, 00:11:09.600, 00:11:09.57, 00:11:09.88, 33478, 33494, put teaspoon in drawer, put-in, 5, teaspoon, 1, ['teaspoon', 'drawer'], [1, 8]
P04_120_310, P04, P04_120, 00:11:11.100, 00:11:09.98, 00:11:11.32, 33499, 33566, pick up measuring spoon, pick-up, 0, spoon:measuring, 1, ['spoon:measuring'], [1]
P04_120_311, P04, P04_120, 00:11:11.604, 00:11:11.41, 00:11:11.88, 33570, 33594, put measuring spoon in drawer, put-in, 5, spoon:measuring, 1, ['spoon:measuring', 'drawer'], [1, 8]
P04_120_313, P04, P04_120, 00:11:13.600, 00:11:13.07, 00:11:14.10, 33653, 33705, put cutlery holder in dishwasher, put-in, 5, holder:cutlery, 135, ['holder:cutlery', 'dishwasher'], [135, 70]
P04_120_314, P04, P04_120, 00:11:16.103, 00:11:15.75, 00:11:16.07, 33787, 33803, pick up measuring spoon, pick-up, 0, spoon:measuring, 1, ['spoon:measuring'], [1]
P04_120_315, P04, P04_120, 00:11:16.851, 00:11:16.49, 00:11:17.35, 33824, 33867, turn on tap, turn-on, 6, tap, 0, ['tap'], [0]
P04_120_316, P04, P04_120, 00:11:19.351, 00:11:17.00, 00:11:19.46, 33850, 33973, pick up sponge, pick-up, 0, sponge, 9, ['sponge'], [9]
P04_120_317, P04, P04_120, 00:11:20.354, 00:11:19.55, 00:11:24.68, 33977, 34234, wipe measuring spoon with sponge, wipe, 2, spoon:measuring, 1, ['spoon:measuring', 'sponge'], [1, 9]
P04_120_318, P04, P04_120, 00:11:25.350, 00:11:24.72, 00:11:25.62, 34236, 34281, put down sponge, put-down, 1, sponge, 9, ['sponge'], [9]
P04_120_319, P04, P04_120, 00:11:25.853, 00:11:25.72, 00:11:26.55, 34286, 34327, turn off tap, turn-off, 8, tap, 0, ['tap'], [0]
P04_120_322, P04, P04_120, 00:11:32.354, 00:11:29.64, 00:11:33.28, 34482, 34664, wipe spoon with tea towel, wipe-with, 2, spoon, 1, ['spoon', 'towel:tea'], [1, 52]
P04_120_326, P04, P04_120, 00:11:38.100, 00:11:36.38, 00:11:38.27, 34819, 34913, put tablespoon in drawer, put-in, 5, tablespoon, 1, ['tablespoon', 'drawer'], [1, 8]
P04_120_332, P04, P04_120, 00:11:49.601, 00:11:49.26, 00:11:50.18, 35463, 35509, pick up bowl, pick-up, 0, bowl, 7, ['bowl'], [7]
P04_120_333, P04, P04_120, 00:11:50.850, 00:11:50.61, 00:11:51.79, 35530, 35589, put bowl in dishwasher, put-in, 5, bowl, 7, ['bowl', 'dishwasher'], [7, 70]
P04_120_334, P04, P04_120, 00:11:53.104, 00:11:52.69, 00:11:54.44, 35634, 35722, pick up thermometer, pick-up, 0, thermometer, 166, ['thermometer'], [166]
P04_120_335, P04, P04_120, 00:11:56.353, 00:11:54.53, 00:11:56.45, 35726, 35822, pick up spatula, pick-up, 0, spatula, 20, ['spatula'], [20]
P04_120_337, P04, P04_120, 00:12:02.600, 00:12:01.01, 00:12:01.81, 36050, 36090, lift spatula out of milk, lift-out, 33, spatula, 20, ['spatula', 'milk'], [20, 64]
P04_120_339, P04, P04_120, 00:12:09.100, 00:12:08.78, 00:12:11.16, 36439, 36558, put down spatula, put-down, 1, spatula, 20, ['spatula'], [20]
P04_120_342, P04, P04_120, 00:12:17.100, 00:12:16.48, 00:12:17.82, 36824, 36891, put down thermometer, put-down, 1, thermometer, 166, ['thermometer'], [166]
P04_120_343, P04, P04_120, 00:12:17.350, 00:12:17.81, 00:12:18.48, 36890, 36924, pick up teaspoon, pick-up, 0, teaspoon, 1, ['teaspoon'], [1]
P04_120_344, P04, P04_120, 00:12:18.600, 00:12:18.55, 00:12:19.13, 36927, 36956, pick up ramekin, pick-up, 0, ramekin, 7, ['ramekin'], [7]
P04_120_347, P04, P04_120, 00:12:26.350, 00:12:23.83, 00:12:25.96, 37191, 37298, put down teaspoon, put-down, 1, teaspoon, 1, ['teaspoon'], [1]
P04_120_348, P04, P04_120, 00:12:27.354, 00:12:26.72, 00:12:27.47, 37336, 37373, pick up spatula, pick-up, 0, spatula, 20, ['spatula'], [20]
P04_120_349, P04, P04_120, 00:12:29.600, 00:12:27.55, 00:12:30.05, 37377, 37502, put down ramekin, put-down, 1, ramekin, 7, ['ramekin'], [7]
P04_120_355, P04, P04_120, 00:12:37.603, 00:12:36.46, 00:12:42.26, 37823, 38113, lift spatula out of milk, lift-out, 33, spatula, 20, ['spatula', 'milk'], [20, 64]
P04_120_357, P04, P04_120, 00:12:41.350, 00:12:37.12, 00:12:37.37, 37856, 37868, lift spatula out of milk, lift-out, 33, spatula, 20, ['spatula', 'milk'], [20, 64]
P04_120_359, P04, P04_120, 00:12:56.601, 00:12:55.96, 00:12:56.85, 38798, 38842, lift spatula out of milk, lift-out, 33, spatula, 20, ['spatula', 'milk'], [20, 64]
P04_120_361, P04, P04_120, 00:12:59.353, 00:12:58.18, 00:12:59.23, 38909, 38961, rest spatula against side of pan, rest-against, 1, spatula, 20, ['spatula', 'side:pan'], [20, 5]
P04_120_363, P04, P04_120, 00:13:01.353, 00:13:00.60, 00:13:01.75, 39030, 39087, pick up thermometer, pick-up, 0, thermometer, 166, ['thermometer'], [166]
P04_120_364, P04, P04_120, 00:13:02.603, 00:13:01.65, 00:13:03.62, 39082, 39181, put thermometer in milk, put-in, 5, thermometer, 166, ['thermometer', 'milk'], [166, 64]
P04_120_367, P04, P04_120, 00:13:24.101, 00:13:23.51, 00:13:24.66, 40175, 40233, lift thermometer out of milk, lift, 33, thermometer, 166, ['thermometer', 'milk'], [166, 64]
P04_120_368, P04, P04_120, 00:13:25.350, 00:13:24.72, 00:13:28.43, 40236, 40421, put thermometer into milk, put-into, 5, thermometer, 166, ['thermometer', 'milk'], [166, 64]
P04_120_369, P04, P04_120, 00:13:32.851, 00:13:28.53, 00:13:33.49, 40426, 40674, lift thermometer out of milk, lift, 33, thermometer, 166, ['thermometer', 'milk'], [166, 64]
P04_120_370, P04, P04_120, 00:13:34.100, 00:13:33.41, 00:13:34.11, 40670, 40705, pick up spatula, pick-up, 0, spatula, 20, ['spatula'], [20]
P04_120_372, P04, P04_120, 00:13:36.607, 00:13:36.54, 00:13:37.44, 40827, 40872, lift spatula out of pan, lift-out, 33, spatula, 20, ['spatula', 'pan'], [20, 5]
P04_120_373, P04, P04_120, 00:13:38.350, 00:13:36.81, 00:13:38.24, 40840, 40912, put down spatula, put-down, 1, spatula, 20, ['spatula'], [20]
P04_120_374, P04, P04_120, 00:13:39.100, 00:13:38.11, 00:13:39.49, 40905, 40974, put down thermometer, put-down, 1, thermometer, 166, ['thermometer'], [166]
P04_120_38, P04, P04_120, 00:02:12.604, 00:02:12.29, 00:02:13.63, 6614, 6681, pick up spatula, pick-up, 0, spatula, 20, ['spatula'], [20]
P04_120_39, P04, P04_120, 00:02:14.853, 00:02:13.19, 00:02:29.05, 6659, 7452, drag spatula through milk, drag-through, 25, spatula, 20, ['spatula', 'milk'], [20, 64]
P04_120_4, P04, P04_120, 00:00:10.100, 00:00:08.73, 00:00:10.15, 436, 507, pick up spoon, pick-up, 0, spoon, 1, ['spoon'], [1]
P04_120_45, P04, P04_120, 00:02:41.100, 00:02:39.50, 00:02:44.90, 7975, 8245, drag spatula through milk, drag-through, 25, spatula, 20, ['spatula', 'milk'], [20, 64]
P04_120_46, P04, P04_120, 00:02:45.100, 00:02:44.10, 00:02:45.15, 8205, 8257, put down spatula, put-down, 1, spatula, 20, ['spatula'], [20]
P04_120_47, P04, P04_120, 00:02:45.603, 00:02:44.97, 00:02:45.90, 8248, 8295, pick up teaspoon, pick-up, 0, teaspoon, 1, ['teaspoon'], [1]
P04_120_49, P04, P04_120, 00:02:48.601, 00:02:48.39, 00:02:48.61, 8419, 8430, put down teaspoon, put-down, 1, teaspoon, 1, ['teaspoon'], [1]
P04_120_50, P04, P04_120, 00:02:49.350, 00:02:48.90, 00:02:49.21, 8445, 8460, pick up spatula, pick-up, 0, spatula, 20, ['spatula'], [20]
P04_120_51, P04, P04_120, 00:02:50.603, 00:02:49.67, 00:03:02.52, 8483, 9126, drag spatula through milk in pan, drag-through, 25, spatula, 20, ['spatula', 'milk', 'pan'], [20, 64, 5]
P04_120_55, P04, P04_120, 00:03:11.853, 00:03:12.04, 00:03:12.98, 9602, 9649, put down spatula, put-down, 1, spatula, 20, ['spatula'], [20]
P04_120_59, P04, P04_120, 00:03:27.100, 00:03:26.13, 00:03:27.77, 10306, 10388, pick up spatula, pick-up, 0, spatula, 20, ['spatula'], [20]
P04_120_6, P04, P04_120, 00:00:12.852, 00:00:12.56, 00:00:13.37, 628, 668, pick up teaspoon, pick-up, 0, teaspoon, 1, ['teaspoon'], [1]
P04_120_62, P04, P04_120, 00:03:39.853, 00:03:39.46, 00:03:55.08, 10973, 11754, drag spatula through milk around pan, drag-through, 25, spatula, 20, ['spatula', 'milk', 'pan'], [20, 64, 5]
P04_120_64, P04, P04_120, 00:04:02.100, 00:04:01.57, 00:04:02.41, 12078, 12120, put down spatula, put-down, 1, spatula, 20, ['spatula'], [20]
P04_120_66, P04, P04_120, 00:04:04.603, 00:04:04.04, 00:04:04.75, 12202, 12237, pick up spatula, pick-up, 0, spatula, 20, ['spatula'], [20]
P04_120_67, P04, P04_120, 00:04:05.354, 00:04:04.81, 00:04:10.65, 12240, 12532, drag spatula through milk in pan, drag-through, 25, spatula, 20, ['spatula', 'milk', 'pan'], [20, 64, 5]
P04_120_68, P04, P04_120, 00:04:12.100, 00:04:10.64, 00:04:12.26, 12532, 12613, put down spatula, put-down, 1, spatula, 20, ['spatula'], [20]
P04_120_7, P04, P04_120, 00:00:13.350, 00:00:13.28, 00:00:14.08, 664, 704, put down measuring spoon, put-down, 1, spoon:measuring, 1, ['spoon:measuring'], [1]
P04_120_92, P04, P04_120, 00:05:12.603, 00:05:12.30, 00:05:13.18, 15615, 15659, pick up teaspoon, pick-up, 0, teaspoon, 1, ['teaspoon'], [1]
P04_120_94, P04, P04_120, 00:05:17.103, 00:05:15.89, 00:05:17.94, 15794, 15897, wipe teaspoon on side of wok, wipe-on, 2, teaspoon, 1, ['teaspoon', 'side:wok'], [1, 5]
P04_120_97, P04, P04_120, 00:05:23.353, 00:05:20.26, 00:05:23.99, 16013, 16199, put down teaspoon, put-down, 1, teaspoon, 1, ['teaspoon'], [1]
P04_121_100, P04, P04_121, 00:06:03.104, 00:06:02.84, 00:06:08.97, 18142, 18448, wash chopping board, wash, 2, board:chopping, 18, ['board:chopping'], [18]
P04_121_101, P04, P04_121, 00:06:07.353, 00:06:06.00, 00:06:09.05, 18300, 18452, rinse chopping board, rinse, 2, board:chopping, 18, ['board:chopping'], [18]
P04_121_102, P04, P04_121, 00:06:09.350, 00:06:09.53, 00:06:09.92, 18476, 18496, turn off tap, turn-off, 8, tap, 0, ['tap'], [0]
P04_121_104, P04, P04_121, 00:06:13.100, 00:06:13.03, 00:06:18.44, 18651, 18922, dry chopping board with tea towel, dry, 14, board:chopping, 18, ['board:chopping', 'towel:tea'], [18, 52]
P04_121_106, P04, P04_121, 00:06:21.350, 00:06:20.67, 00:06:22.34, 19033, 19117, put down chopping board, put-down, 1, board:chopping, 18, ['board:chopping'], [18]
P04_121_11, P04, P04_121, 00:00:34.600, 00:00:34.10, 00:00:35.27, 1705, 1763, pick up knife, pick-up, 0, knife, 4, ['knife'], [4]
P04_121_110, P04, P04_121, 00:06:26.850, 00:06:25.30, 00:06:27.40, 19265, 19370, pick up rice cooker bowl, pick-up, 0, bowl:rice:cooker, 7, ['bowl:rice:cooker'], [7]
P04_121_114, P04, P04_121, 00:06:31.100, 00:06:30.30, 00:06:31.59, 19515, 19579, put down steamer tray, put-down, 1, tray:steamer, 35, ['tray:steamer'], [35]
P04_121_117, P04, P04_121, 00:06:35.103, 00:06:34.26, 00:06:35.29, 19713, 19764, put rice cooker bowl in dishwasher, put-in, 5, bowl:rice:cooker, 7, ['bowl:rice:cooker', 'dishwasher'], [7, 70]
P04_121_118, P04, P04_121, 00:06:35.601, 00:06:35.55, 00:06:36.08, 19777, 19804, pick up steamer tray, pick-up, 0, tray:steamer, 35, ['tray:steamer'], [35]
P04_121_12, P04, P04_121, 00:00:36.103, 00:00:35.16, 00:00:36.76, 1757, 1838, unsheathe knife, unsheathe, 12, knife, 4, ['knife'], [4]
P04_121_120, P04, P04_121, 00:06:36.850, 00:06:37.28, 00:06:37.82, 19864, 19891, put steamer tray in dishwasher, put-in, 5, tray:steamer, 35, ['tray:steamer', 'dishwasher'], [35, 70]
P04_121_127, P04, P04_121, 00:06:46.101, 00:06:45.30, 00:06:47.20, 20265, 20360, pick up spoons, pick-up, 0, spoon, 1, ['spoon'], [1]
P04_121_128, P04, P04_121, 00:06:48.100, 00:06:46.12, 00:06:49.02, 20306, 20451, pick up spoon, pick-up, 0, spoon, 1, ['spoon'], [1]
P04_121_130, P04, P04_121, 00:06:50.354, 00:06:49.72, 00:06:50.78, 20486, 20539, put spoons in dishwasher, put-in, 5, spoon, 1, ['spoon', 'dishwasher'], [1, 70]
P04_121_135, P04, P04_121, 00:06:56.851, 00:06:56.41, 00:06:57.77, 20820, 20888, pick up spoon, pick-up, 0, spoon, 1, ['spoon'], [1]
P04_121_139, P04, P04_121, 00:07:00.351, 00:07:00.15, 00:07:00.80, 21007, 21040, put down sieve spoon, put-down, 1, spoon:sieve, 1, ['spoon:sieve'], [1]
P04_121_166, P04, P04_121, 00:07:45.851, 00:07:45.41, 00:07:46.67, 23270, 23333, pick up mug, pick-up, 0, mug, 13, ['mug'], [13]
P04_121_168, P04, P04_121, 00:07:47.604, 00:07:46.88, 00:07:47.70, 23344, 23385, turn on tap, turn-on, 6, tap, 0, ['tap'], [0]
P04_121_170, P04, P04_121, 00:07:48.600, 00:07:48.37, 00:07:49.04, 23418, 23452, pick up washing up liquid, pick-up, 0, liquid:washing:up, 22, ['liquid:washing:up'], [22]
P04_121_172, P04, P04_121, 00:07:52.354, 00:07:51.34, 00:07:52.76, 23567, 23638, pick up sponge, pick-up, 0, sponge, 9, ['sponge'], [9]
P04_121_173, P04, P04_121, 00:07:53.100, 00:07:52.70, 00:07:53.70, 23635, 23685, rinse out sponge under water, rinse-out, 2, sponge, 9, ['sponge', 'water'], [9, 27]
P04_121_175, P04, P04_121, 00:07:54.350, 00:07:53.93, 00:07:55.08, 23696, 23754, wash mug with sponge, wash-with, 2, mug, 13, ['mug', 'sponge'], [13, 9]
P04_121_177, P04, P04_121, 00:07:57.103, 00:07:55.69, 00:07:57.62, 23784, 23881, rinse sponge under water, rinse, 2, sponge, 9, ['sponge', 'water'], [9, 27]
P04_121_178, P04, P04_121, 00:07:58.103, 00:07:57.62, 00:08:03.32, 23881, 24166, wash mug with sponge, wash-with, 2, mug, 13, ['mug', 'sponge'], [13, 9]
P04_121_179, P04, P04_121, 00:08:03.605, 00:08:03.41, 00:08:04.04, 24170, 24202, drop sponge into sink, drop, 59, sponge, 9, ['sponge', 'sink'], [9, 63]
P04_121_18, P04, P04_121, 00:02:09.353, 00:02:07.63, 00:02:09.03, 6381, 6451, pick up spatula, pick-up, 0, spatula, 20, ['spatula'], [20]
P04_121_180, P04, P04_121, 00:08:04.356, 00:08:03.60, 00:08:11.15, 24180, 24557, rinse mug under tap, rinse, 2, mug, 13, ['mug', 'tap'], [13, 0]
P04_121_181, P04, P04_121, 00:08:11.603, 00:08:11.09, 00:08:12.16, 24554, 24608, turn off tap, turn-off, 8, tap, 0, ['tap'], [0]
P04_121_184, P04, P04_121, 00:08:17.353, 00:08:15.55, 00:08:24.75, 24777, 25237, dry mug with tea towel, dry, 14, mug, 13, ['mug', 'towel:tea'], [13, 52]
P04_121_185, P04, P04_121, 00:08:25.353, 00:08:24.80, 00:08:25.65, 25240, 25282, pick up spatula, pick-up, 0, spatula, 20, ['spatula'], [20]
P04_121_187, P04, P04_121, 00:08:32.103, 00:08:31.75, 00:08:32.41, 25587, 25620, put down spatula, put-down, 1, spatula, 20, ['spatula'], [20]
P04_121_188, P04, P04_121, 00:08:34.353, 00:08:32.47, 00:08:37.55, 25623, 25877, dry mug with tea towel, dry, 14, mug, 13, ['mug', 'towel:tea'], [13, 52]
P04_121_189, P04, P04_121, 00:08:37.853, 00:08:37.65, 00:08:38.90, 25882, 25945, put mug on counter, put-on, 1, mug, 13, ['mug', 'counter'], [13, 42]
P04_121_198, P04, P04_121, 00:09:01.103, 00:09:00.72, 00:09:01.47, 27036, 27073, lift up rice cooker bowl, lift-up, 33, bowl:rice:cooker, 7, ['bowl:rice:cooker'], [7]
P04_121_199, P04, P04_121, 00:09:02.353, 00:09:01.84, 00:09:02.58, 27092, 27129, pick up bowl, pick-up, 0, bowl, 7, ['bowl'], [7]
P04_121_2, P04, P04_121, 00:00:07.605, 00:00:07.03, 00:00:08.13, 351, 406, pick up spatula, pick-up, 0, spatula, 20, ['spatula'], [20]
P04_121_200, P04, P04_121, 00:09:02.853, 00:09:02.48, 00:09:03.33, 27124, 27166, put down rice cooker bowl, put-down, 1, bowl:rice:cooker, 7, ['bowl:rice:cooker'], [7]
P04_121_203, P04, P04_121, 00:09:07.353, 00:09:05.35, 00:09:06.84, 27267, 27342, put bowl in sink, put-in, 5, bowl, 7, ['bowl', 'sink'], [7, 63]
P04_121_209, P04, P04_121, 00:09:14.103, 00:09:13.54, 00:09:14.70, 27677, 27735, turn on tap, turn-on, 6, tap, 0, ['tap'], [0]
P04_121_210, P04, P04_121, 00:09:14.853, 00:09:14.69, 00:09:15.44, 27734, 27772, pick up washing up liquid, pick-up, 0, liquid:washing:up, 22, ['liquid:washing:up'], [22]
P04_121_211, P04, P04_121, 00:09:15.853, 00:09:15.54, 00:09:17.04, 27777, 27852, squirt washing up liquid into bowl, squirt, 27, liquid:washing:up, 22, ['liquid:washing:up', 'bowl'], [22, 7]
P04_121_212, P04, P04_121, 00:09:17.603, 00:09:17.14, 00:09:17.89, 27857, 27894, put down washing up liquid, put-down, 1, liquid:washing:up, 22, ['liquid:washing:up'], [22]
P04_121_214, P04, P04_121, 00:09:21.604, 00:09:21.04, 00:09:22.09, 28052, 28104, pick up thermometer, pick-up, 0, thermometer, 166, ['thermometer'], [166]
P04_121_216, P04, P04_121, 00:09:25.353, 00:09:24.59, 00:09:25.74, 28229, 28287, pick up spatula, pick-up, 0, spatula, 20, ['spatula'], [20]
P04_121_218, P04, P04_121, 00:09:53.353, 00:09:52.99, 00:09:54.59, 29649, 29729, put down spatula, put-down, 1, spatula, 20, ['spatula'], [20]
P04_121_219, P04, P04_121, 00:09:53.853, 00:09:53.27, 00:09:54.04, 29663, 29702, put down thermometer, put-down, 1, thermometer, 166, ['thermometer'], [166]
P04_121_220, P04, P04_121, 00:09:56.852, 00:09:56.43, 00:09:57.37, 29821, 29868, turn off tap, turn-off, 8, tap, 0, ['tap'], [0]
P04_121_221, P04, P04_121, 00:09:57.601, 00:09:57.40, 00:09:58.07, 29870, 29903, pick up bowl, pick-up, 0, bowl, 7, ['bowl'], [7]
P04_121_223, P04, P04_121, 00:10:03.601, 00:10:02.86, 00:10:03.67, 30143, 30183, turn on tap, turn-on, 6, tap, 0, ['tap'], [0]
P04_121_224, P04, P04_121, 00:10:04.850, 00:10:04.11, 00:10:06.20, 30205, 30310, put down bowl, put-down, 1, bowl, 7, ['bowl'], [7]
P04_121_225, P04, P04_121, 00:10:05.600, 00:10:04.37, 00:10:06.06, 30218, 30302, pick up sponge, pick-up, 0, sponge, 9, ['sponge'], [9]
P04_121_226, P04, P04_121, 00:10:07.355, 00:10:06.28, 00:10:07.27, 30314, 30363, put down sponge, put-down, 1, sponge, 9, ['sponge'], [9]
P04_121_227, P04, P04_121, 00:10:07.850, 00:10:05.00, 00:10:08.61, 30250, 30430, pick up scourer, pick-up, 0, scourer, 9, ['scourer'], [9]
P04_121_228, P04, P04_121, 00:10:09.350, 00:10:08.71, 00:10:09.32, 30435, 30466, turn off tap, turn-off, 8, tap, 0, ['tap'], [0]
P04_121_229, P04, P04_121, 00:10:09.600, 00:10:09.61, 00:10:10.85, 30480, 30542, turn on tap, turn-on, 6, tap, 0, ['tap'], [0]
P04_121_23, P04, P04_121, 00:02:41.103, 00:02:40.37, 00:02:41.46, 8018, 8073, wipe spatula on side of pan, wipe-on, 2, spatula, 20, ['spatula', 'side:pan'], [20, 5]
P04_121_231, P04, P04_121, 00:10:13.350, 00:10:13.13, 00:10:16.17, 30656, 30808, scour bowl, scour, 29, bowl, 7, ['bowl'], [7]
P04_121_232, P04, P04_121, 00:10:15.850, 00:10:15.24, 00:10:16.45, 30762, 30822, rinse scourer under tap, rinse-under, 2, scourer, 9, ['scourer', 'tap'], [9, 0]
P04_121_233, P04, P04_121, 00:10:16.605, 00:10:16.39, 00:10:19.04, 30819, 30952, scour bowl, scour, 29, bowl, 7, ['bowl'], [7]
P04_121_237, P04, P04_121, 00:10:45.856, 00:10:43.00, 00:10:46.98, 32150, 32349, rinse scourer, rinse, 2, scourer, 9, ['scourer'], [9]
P04_121_238, P04, P04_121, 00:10:46.850, 00:10:46.31, 00:10:57.81, 32315, 32890, scour bowl, scour, 29, bowl, 7, ['bowl'], [7]
P04_121_239, P04, P04_121, 00:10:58.357, 00:10:57.91, 00:10:58.54, 32895, 32927, turn off tap, turn-off, 8, tap, 0, ['tap'], [0]
P04_121_24, P04, P04_121, 00:02:41.354, 00:02:41.56, 00:02:42.63, 8078, 8131, put down spatula, put-down, 1, spatula, 20, ['spatula'], [20]
P04_121_240, P04, P04_121, 00:10:59.101, 00:10:58.60, 00:10:59.45, 32930, 32972, turn on tap, turn-on, 6, tap, 0, ['tap'], [0]
P04_121_241, P04, P04_121, 00:10:59.859, 00:10:59.52, 00:11:00.54, 32976, 33027, turn on tap, turn-on, 6, tap, 0, ['tap'], [0]
P04_121_243, P04, P04_121, 00:11:03.100, 00:11:01.66, 00:11:22.78, 33083, 34139, scour bowl, scour, 29, bowl, 7, ['bowl'], [7]
P04_121_245, P04, P04_121, 00:11:26.600, 00:11:24.42, 00:11:25.10, 34221, 34255, put down bowl, put-down, 1, bowl, 7, ['bowl'], [7]
P04_121_246, P04, P04_121, 00:11:27.850, 00:11:25.00, 00:11:33.00, 34250, 34650, scour bowl, scour, 29, bowl, 7, ['bowl'], [7]
P04_121_247, P04, P04_121, 00:11:30.108, 00:11:29.74, 00:11:30.70, 34487, 34535, adjust tap, adjust, 17, tap, 0, ['tap'], [0]
P04_121_249, P04, P04_121, 00:11:33.100, 00:11:31.37, 00:11:33.00, 34568, 34650, let go of scourer, let, 79, scourer, 9, ['scourer'], [9]
P04_121_252, P04, P04_121, 00:11:36.350, 00:11:36.03, 00:11:36.77, 34801, 34838, pick up thermometer, pick-up, 0, thermometer, 166, ['thermometer'], [166]
P04_121_254, P04, P04_121, 00:11:38.850, 00:11:37.82, 00:11:39.72, 34891, 34986, pick up spatula, pick-up, 0, spatula, 20, ['spatula'], [20]
P04_121_260, P04, P04_121, 00:12:07.850, 00:12:05.42, 00:12:07.35, 36271, 36367, take thermometer away from liquid, take, 0, thermometer, 166, ['thermometer', 'liquid'], [166, 150]
P04_121_261, P04, P04_121, 00:12:07.851, 00:12:07.83, 00:12:08.35, 36391, 36417, put down spatula, put-down, 1, spatula, 20, ['spatula'], [20]
